ms,type,side,price,qty,uid
34350,NEW,1,3475,150,768
34350,NEW,1,3731,49,769
34350,NEW,1,3882,1533,770
34350,NEW,1,7958,478,771
34350,NEW,1,8803,454,772
34350,NEW,1,39920,595,773
34350,CANCEL,0,0,0,701
34350,NEW,0,1098,159,774
34350,NEW,0,2720,948,775
34350,CANCEL,0,0,0,544
34350,NEW,0,3201,274,776
34350,CANCEL,0,0,0,562
34350,NEW,0,5314,534,777
34350,CANCEL,0,0,0,212
34350,NEW,0,7830,40,778
34351,NEW,0,125776,37,779
34352,NEW,1,2484,131,780
34353,NEW,1,305,97,781
34353,NEW,1,3731,189,782
34353,NEW,1,7947,572,783
34353,NEW,0,1098,452,784
34353,NEW,0,1826,2158,785
34353,NEW,0,2722,336,786
34353,NEW,0,3202,454,787
34353,NEW,0,3475,74,788
34353,NEW,0,3884,407,789
34353,NEW,0,5315,286,790
34353,NEW,0,7831,66,791
34353,NEW,0,8803,502,792
34353,NEW,0,39930,106,793
34354,NEW,0,125849,14,794
34354,CANCEL,0,0,0,105
34355,NEW,1,2484,244,795
34356,NEW,1,305,441,796
34356,NEW,1,1826,467,797
34356,NEW,1,3472,215,798
34356,NEW,1,3884,257,799
34356,CANCEL,0,0,0,151
34356,NEW,1,39920,151,800
34356,NEW,0,1098,216,801
34356,NEW,0,2723,396,802
34356,CANCEL,0,0,0,244
34356,NEW,0,3203,501,803
34356,NEW,0,3733,76,804
34356,NEW,0,5316,648,805
34356,CANCEL,0,0,0,89
34356,NEW,0,7833,215,806
34356,NEW,0,7947,184,807
34356,NEW,0,8805,461,808
34356,CANCEL,0,0,0,646
34357,NEW,0,125789,25,809
34358,NEW,0,2485,129,810
34359,NEW,1,3475,123,811
34359,NEW,1,5316,464,812
34359,NEW,1,39899,282,813
34359,NEW,0,306,96,814
34359,NEW,0,1099,708,815
34359,NEW,0,1826,319,816
34359,NEW,0,2723,221,817
34359,NEW,0,3209,203,818
34359,NEW,0,3733,33,819
34359,NEW,0,3884,172,820
34359,NEW,0,7834,119,821
34359,NEW,0,7953,568,822
34359,NEW,0,8808,113,823
34360,NEW,1,125776,47,824
34361,NEW,1,2484,30,825
34362,NEW,1,305,394,826
34362,CANCEL,0,0,0,449
34362,NEW,1,1098,2402,827
34362,NEW,1,1825,367,828
34362,NEW,1,3475,195,829
34362,NEW,1,3882,75,830
34362,NEW,1,8804,995,831
34362,NEW,1,39897,170,832
34362,NEW,0,2723,553,833
34362,NEW,0,3209,286,834
34362,NEW,0,3733,18,835
34362,CANCEL,0,0,0,487
34362,NEW,0,5320,209,836
34362,NEW,0,7834,104,837
34362,NEW,0,7959,80,838
34363,NEW,0,125776,32,839
34364,NEW,0,2486,149,840
34365,NEW,1,1097,232,841
34365,NEW,1,1823,170,842
34365,NEW,1,3882,207,843
34365,NEW,1,7834,95,844
34365,NEW,1,39890,96,845
34365,NEW,0,306,89,846
34365,CANCEL,0,0,0,729
34365,NEW,0,2724,109,847
34365,NEW,0,3208,224,848
34365,NEW,0,3478,67,849
34365,NEW,0,3733,122,850
34365,NEW,0,5322,348,851
34365,NEW,0,7959,130,852
34365,NEW,0,8808,219,853
34366,NEW,1,125700,239,854
34367,NEW,0,2487,245,855
34368,NEW,1,305,111,856
34368,NEW,1,1097,105,857
34368,NEW,1,1823,1045,858
34368,NEW,1,3882,107,859
34368,CANCEL,0,0,0,152
34368,NEW,1,5322,330,860
34368,NEW,1,7956,188,861
34368,NEW,1,39854,221,862
34368,NEW,0,2725,651,863
34368,NEW,0,3209,237,864
34368,NEW,0,3477,66,865
34368,NEW,0,3732,31,866
34368,CANCEL,0,0,0,397
34368,NEW,0,7833,40,867
34368,NEW,0,8808,141,868
34369,NEW,1,125600,25,869
34370,NEW,0,2485,76,870
34371,NEW,1,1097,1297,871
34371,NEW,1,1823,339,872
34371,NEW,1,2724,351,873
34371,NEW,1,3208,986,874
34371,NEW,1,3475,420,875
34371,NEW,1,3882,136,876
34371,NEW,1,5322,187,877
34371,NEW,1,7827,157,878
34371,NEW,1,7955,115,879
34371,NEW,0,306,489,880
34371,NEW,0,3732,88,881
34371,NEW,0,8811,94,882
34371,NEW,0,39888,69,883
34371,CANCEL,0,0,0,321
34372,NEW,0,125501,21,884
34373,NEW,0,2487,186,885
34374,NEW,1,305,165,886
34374,NEW,1,1822,15,887
34374,NEW,1,3476,95,888
34374,NEW,1,3731,133,889
34374,NEW,1,3882,232,890
34374,NEW,1,7827,142,891
34374,CANCEL,0,0,0,659
34374,NEW,1,7945,204,892
34374,CANCEL,0,0,0,477
34374,NEW,1,39856,185,893
34374,NEW,0,1097,238,894
34374,NEW,0,2724,452,895
34374,NEW,0,3211,245,896
34374,NEW,0,5322,217,897
34374,NEW,0,8811,375,898
34374,CANCEL,0,0,0,331
34375,NEW,1,125440,8,899
34376,NEW,0,2487,179,900
34377,NEW,1,305,152,901
34377,NEW,1,3208,207,902
34377,NEW,1,3472,87,903
34377,NEW,1,3881,66,904
34377,NEW,1,5322,289,905
34377,NEW,1,7827,77,906
34377,NEW,1,7943,260,907
34377,NEW,0,1097,145,908
34377,NEW,0,1823,143,909
34377,CANCEL,0,0,0,74
34377,NEW,0,2725,200,910
34377,NEW,0,3731,494,911
34377,NEW,0,8812,301,912
34377,NEW,0,39880,301,913
34377,CANCEL,0,0,0,664
34378,NEW,0,125600,8,914
34378,CANCEL,0,0,0,574
34379,NEW,0,2487,263,915
34380,NEW,1,305,119,916
34380,NEW,1,1096,65,917
34380,NEW,1,2724,623,918
34380,NEW,1,3208,1088,919
34380,NEW,1,3471,671,920
34380,NEW,1,3729,305,921
34380,NEW,1,7820,87,922
34380,NEW,1,7933,290,923
34380,NEW,1,8800,2478,924
34380,NEW,0,1823,261,925
34380,NEW,0,3882,497,926
34380,NEW,0,5323,195,927
34380,NEW,0,39930,198,928
34381,NEW,0,125700,42,929
34382,NEW,0,2486,126,930
34383,NEW,1,305,15754,931
34383,NEW,1,1096,73,932
34383,NEW,1,3207,593,933
34383,NEW,1,3468,987,934
34383,NEW,1,3729,307,935
34383,NEW,1,3882,614,936
34383,CANCEL,0,0,0,380
34383,NEW,1,5315,511,937
34383,NEW,1,7820,112,938
34383,CANCEL,0,0,0,577
34383,NEW,1,7931,518,939
34383,CANCEL,0,0,0,307
34383,NEW,1,8800,1333,940
34383,NEW,1,39899,201,941
34383,NEW,0,1823,402,942
34383,CANCEL,0,0,0,927
34383,NEW,0,2724,389,943
34384,NEW,0,125775,22,944
34385,NEW,1,2485,168,945
34386,NEW,1,1096,69,946
34386,NEW,1,1823,468,947
34386,NEW,1,2724,256,948
34386,NEW,1,3207,759,949
34386,NEW,1,3465,365,950
34386,NEW,1,3728,1107,951
34386,NEW,1,3882,415,952
34386,NEW,1,7819,171,953
34386,NEW,1,7930,63,954
34386,NEW,1,8799,630,955
34386,NEW,1,39883,164,956
34386,NEW,0,305,120,957
34386,NEW,0,5322,165,958
34387,NEW,0,125776,20,959
34388,NEW,1,2483,459,960
34388,CANCEL,0,0,0,46
34389,NEW,1,2723,176,961
34389,CANCEL,0,0,0,471
34389,NEW,1,3465,359,962
34389,NEW,1,3879,511,963
34389,NEW,1,5311,29,964
34389,NEW,1,7817,233,965
34389,NEW,1,39883,65,966
34389,CANCEL,0,0,0,883
34389,NEW,0,305,63,967
34389,NEW,0,1097,140,968
34389,CANCEL,0,0,0,103
34389,NEW,0,1823,529,969
34389,NEW,0,3207,231,970
34389,NEW,0,3729,130,971
34389,NEW,0,7931,237,972
34389,CANCEL,0,0,0,633
34389,NEW,0,8801,1092,973
34390,NEW,0,125776,18,974
34391,NEW,0,2484,133,975
34392,NEW,1,1822,269,976
34392,NEW,1,3204,1216,977
34392,NEW,1,3461,531,978
34392,NEW,1,8800,377,979
34392,NEW,1,39869,57,980
34392,CANCEL,0,0,0,608
34392,NEW,0,305,41,981
34392,NEW,0,1097,270,982
34392,NEW,0,2724,834,983
34392,CANCEL,0,0,0,856
34392,NEW,0,3729,30,984
34392,NEW,0,3881,94,985
34392,CANCEL,0,0,0,134
34392,NEW,0,5313,96,986
34392,NEW,0,7817,113,987
34392,CANCEL,0,0,0,200
34392,NEW,0,7931,85,988
34393,NEW,1,125700,4,989
34394,NEW,1,2482,118,990
34395,NEW,1,1096,377,991
34395,NEW,1,2723,349,992
34395,NEW,1,3460,294,993
34395,NEW,1,3728,293,994
34395,NEW,1,5311,58,995
34395,NEW,1,7925,105,996
34395,CANCEL,0,0,0,847
34395,NEW,1,8801,250,997
34395,CANCEL,0,0,0,799
34395,NEW,0,305,177,998
34395,NEW,0,1822,121,999
34395,NEW,0,3208,284,1000
34395,NEW,0,3881,329,1001
34395,NEW,0,7817,74,1002
34395,NEW,0,39869,50,1003
34396,NEW,0,125749,32,1004
34397,NEW,0,2484,524,1005
34398,NEW,1,3728,627,1006
34398,NEW,1,7923,130,1007
34398,CANCEL,0,0,0,552
34398,NEW,1,39869,33,1008
34398,NEW,0,305,734,1009
34398,NEW,0,1096,195,1010
34398,NEW,0,1822,226,1011
34398,NEW,0,2724,362,1012
34398,NEW,0,3208,1048,1013
34398,CANCEL,0,0,0,142
34398,NEW,0,3464,2722,1014
34398,CANCEL,0,0,0,158
34398,NEW,0,3881,724,1015
34398,NEW,0,5315,94,1016
34398,NEW,0,7818,81,1017
34398,CANCEL,0,0,0,99
34398,NEW,0,8801,219,1018
34399,NEW,1,125700,27,1019
34400,NEW,0,2483,52,1020
34401,NEW,1,304,154,1021
34401,CANCEL,0,0,0,474
34401,NEW,1,1095,55,1022
34401,NEW,1,1822,189,1023
34401,NEW,1,3461,716,1024
34401,NEW,1,7817,56,1025
34401,NEW,1,7920,63,1026
34401,CANCEL,0,0,0,403
34401,NEW,0,2724,281,1027
34401,NEW,0,3209,443,1028
34401,NEW,0,3728,96,1029
34401,NEW,0,3882,553,1030
34401,NEW,0,5318,260,1031
34401,NEW,0,8801,371,1032
34401,NEW,0,39900,370,1033
34401,CANCEL,0,0,0,1005
34402,NEW,1,125630,31,1034
34403,NEW,1,2480,141,1035
34403,CANCEL,0,0,0,392
34404,NEW,1,1821,193,1036
34404,NEW,1,2724,540,1037
34404,NEW,1,3461,375,1038
34404,NEW,1,3727,152,1039
34404,NEW,1,3882,1251,1040
34404,NEW,1,7812,269,1041
34404,NEW,1,7916,214,1042
34404,NEW,0,305,1386,1043
34404,CANCEL,0,0,0,810
34404,NEW,0,1097,257,1044
34404,NEW,0,3210,574,1045
34404,NEW,0,5319,60,1046
34404,NEW,0,8801,384,1047
34404,NEW,0,39889,33,1048
34405,NEW,0,125698,11,1049
34406,NEW,0,2480,217,1050
34406,CANCEL,0,0,0,1033
34407,NEW,1,304,678,1051
34407,CANCEL,0,0,0,811
34407,NEW,1,1096,199,1052
34407,NEW,1,1821,244,1053
34407,CANCEL,0,0,0,784
34407,NEW,1,3460,224,1054
34407,NEW,1,3726,477,1055
34407,CANCEL,0,0,0,676
34407,NEW,1,3882,250,1056
34407,NEW,1,5316,207,1057
34407,NEW,1,7811,142,1058
34407,NEW,1,7916,125,1059
34407,NEW,1,39897,78,1060
34407,NEW,0,2724,422,1061
34407,NEW,0,3214,380,1062
34407,NEW,0,8802,451,1063
34407,CANCEL,0,0,0,87
34408,NEW,0,125690,7,1064
34409,NEW,0,2482,152,1065
34410,NEW,1,304,5071,1066
34410,CANCEL,0,0,0,138
34410,NEW,1,1096,71,1067
34410,NEW,1,2724,944,1068
34410,NEW,1,3210,596,1069
34410,NEW,1,3725,149,1070
34410,NEW,1,3882,140,1071
34410,NEW,1,7812,63,1072
34410,NEW,1,7912,95,1073
34410,CANCEL,0,0,0,565
34410,NEW,1,39877,43,1074
34410,CANCEL,0,0,0,838
34410,NEW,0,1822,275,1075
34410,NEW,0,3461,191,1076
34410,NEW,0,5318,508,1077
34410,NEW,0,8802,155,1078
34410,CANCEL,0,0,0,525
34411,NEW,0,125698,4,1079
34412,NEW,0,2484,238,1080
34412,CANCEL,0,0,0,309
34413,NEW,1,304,1557,1081
34413,NEW,1,1822,281,1082
34413,NEW,1,3461,332,1083
34413,CANCEL,0,0,0,369
34413,NEW,1,3722,238,1084
34413,NEW,1,3881,228,1085
34413,CANCEL,0,0,0,644
34413,NEW,1,5313,134,1086
34413,NEW,1,7809,51,1087
34413,NEW,1,7912,62,1088
34413,NEW,1,8800,312,1089
34413,NEW,0,1097,389,1090
34413,NEW,0,2723,80,1091
34413,NEW,0,3211,364,1092
34413,NEW,0,39902,38,1093
34413,CANCEL,0,0,0,1037
34414,NEW,1,125569,37,1094
34415,NEW,0,2483,65,1095
34416,NEW,1,1096,1220,1096
34416,NEW,1,1821,78,1097
34416,CANCEL,0,0,0,435
34416,NEW,1,2722,1161,1098
34416,NEW,1,3722,94,1099
34416,NEW,1,3881,239,1100
34416,NEW,1,5317,46,1101
34416,NEW,1,7909,40,1102
34416,CANCEL,0,0,0,39
34416,NEW,0,305,781,1103
34416,NEW,0,3211,684,1104
34416,NEW,0,3461,152,1105
34416,NEW,0,7813,73,1106
34416,NEW,0,8801,281,1107
34416,NEW,0,39900,36,1108
34417,NEW,0,125568,5,1109
34418,NEW,1,2480,298,1110
34418,CANCEL,0,0,0,580
34419,NEW,1,304,1344,1111
34419,NEW,1,1095,155,1112
34419,NEW,1,2719,547,1113
34419,NEW,1,3461,197,1114
34419,NEW,1,3722,93,1115
34419,NEW,1,5316,262,1116
34419,NEW,1,7813,103,1117
34419,NEW,0,1822,172,1118
34419,NEW,0,3211,605,1119
34419,CANCEL,0,0,0,665
34419,NEW,0,3882,448,1120
34419,NEW,0,7915,188,1121
34419,NEW,0,8801,195,1122
34419,NEW,0,39902,25,1123
34420,NEW,1,125513,20,1124
34421,NEW,0,2481,307,1125
34421,CANCEL,0,0,0,177
34422,NEW,1,304,3492,1126
34422,CANCEL,0,0,0,303
34422,NEW,1,3461,133,1127
34422,NEW,1,3722,23,1128
34422,NEW,1,3881,136,1129
34422,NEW,1,8797,1834,1130
34422,CANCEL,0,0,0,950
34422,NEW,1,39900,84,1131
34422,NEW,0,1096,386,1132
34422,NEW,0,1822,99,1133
34422,NEW,0,2720,177,1134
34422,NEW,0,3211,487,1135
34422,NEW,0,5317,150,1136
34422,NEW,0,7814,50,1137
34422,NEW,0,7909,114,1138
34423,NEW,0,125513,19,1139
34424,NEW,0,2482,92,1140
34425,NEW,1,2718,528,1141
34425,NEW,1,3208,356,1142
34425,NEW,1,3879,297,1143
34425,NEW,1,5316,94,1144
34425,NEW,1,7814,190,1145
34425,NEW,1,7909,73,1146
34425,NEW,1,39837,637,1147
34425,NEW,0,304,144,1148
34425,CANCEL,0,0,0,611
34425,NEW,0,1096,133,1149
34425,NEW,0,1822,25,1150
34425,CANCEL,0,0,0,1013
34425,NEW,0,3461,366,1151
34425,NEW,0,3722,147,1152
34425,NEW,0,8794,300,1153
34426,NEW,0,125513,8,1154
34426,CANCEL,0,0,0,759
34427,NEW,0,2482,62,1155
34428,NEW,1,1095,133,1156
34428,NEW,1,1821,381,1157
34428,NEW,1,3461,386,1158
34428,NEW,1,3722,105,1159
34428,NEW,1,3879,174,1160
34428,NEW,1,5314,219,1161
34428,NEW,1,7908,633,1162
34428,NEW,0,304,208,1163
34428,NEW,0,2719,103,1164
34428,NEW,0,3208,603,1165
34428,NEW,0,7816,254,1166
34428,CANCEL,0,0,0,178
34428,NEW,0,8797,162,1167
34428,NEW,0,39833,365,1168
34429,NEW,1,125503,12,1169
34430,NEW,1,2481,89,1170
34430,CANCEL,0,0,0,818
34431,NEW,1,303,474,1171
34431,NEW,1,1821,640,1172
34431,NEW,1,2717,859,1173
34431,NEW,1,3879,76,1174
34431,NEW,1,7814,133,1175
34431,NEW,0,1096,194,1176
34431,NEW,0,3207,546,1177
34431,NEW,0,3459,272,1178
34431,NEW,0,3722,164,1179
34431,NEW,0,5315,173,1180
34431,NEW,0,7909,18,1181
34431,NEW,0,8797,217,1182
34431,NEW,0,39838,147,1183
34432,NEW,1,125502,7,1184
34432,CANCEL,0,0,0,163
34433,NEW,1,2481,137,1185
34434,NEW,1,1095,660,1186
34434,NEW,1,1820,236,1187
34434,NEW,1,2716,502,1188
34434,NEW,1,3206,292,1189
34434,NEW,1,3721,442,1190
34434,NEW,1,3876,65,1191
34434,NEW,1,5314,255,1192
34434,CANCEL,0,0,0,409
34434,NEW,1,7813,104,1193
34434,NEW,1,8795,95,1194
34434,NEW,1,39810,142,1195
34434,NEW,0,304,561,1196
34434,NEW,0,3458,223,1197
34434,CANCEL,0,0,0,270
34434,NEW,0,7911,29,1198
34435,NEW,1,125500,16,1199
34436,NEW,1,2480,284,1200
34437,NEW,1,1820,164,1201
34437,NEW,1,2716,102,1202
34437,NEW,1,3204,85,1203
34437,NEW,1,3454,334,1204
34437,NEW,1,3720,206,1205
34437,NEW,1,3875,230,1206
34437,NEW,1,7809,322,1207
34437,NEW,1,39805,1218,1208
34437,NEW,0,304,472,1209
34437,NEW,0,1095,313,1210
34437,NEW,0,5315,180,1211
34437,NEW,0,7916,106,1212
34437,NEW,0,8795,149,1213
34438,NEW,1,125499,15,1214
34439,NEW,1,2479,335,1215
34440,NEW,1,1820,125,1216
34440,CANCEL,0,0,0,252
34440,NEW,1,3453,105,1217
34440,NEW,1,3875,149,1218
34440,NEW,1,7808,138,1219
34440,NEW,1,7911,72,1220
34440,NEW,1,8792,237,1221
34440,NEW,0,304,267,1222
34440,NEW,0,1096,169,1223
34440,NEW,0,2717,215,1224
34440,NEW,0,3204,318,1225
34440,NEW,0,3721,202,1226
34440,NEW,0,5316,355,1227
34440,NEW,0,39810,138,1228
34441,NEW,0,125499,18,1229
34442,NEW,0,2479,227,1230
34443,NEW,1,303,3958,1231
34443,NEW,1,2717,535,1232
34443,NEW,1,3454,167,1233
34443,CANCEL,0,0,0,912
34443,NEW,1,3720,681,1234
34443,NEW,1,7805,169,1235
34443,NEW,1,7911,99,1236
34443,NEW,0,1096,72,1237
34443,NEW,0,1820,140,1238
34443,NEW,0,3204,372,1239
34443,NEW,0,3875,481,1240
34443,NEW,0,5316,295,1241
34443,NEW,0,8794,150,1242
34443,NEW,0,39837,156,1243
34444,NEW,0,125498,8,1244
34445,NEW,1,2478,356,1245
34446,NEW,1,303,294,1246
34446,NEW,1,1819,99,1247
34446,NEW,1,3454,124,1248
34446,NEW,1,3720,272,1249
34446,NEW,1,3875,125,1250
34446,NEW,1,7805,155,1251
34446,NEW,1,7911,145,1252
34446,NEW,0,1096,102,1253
34446,NEW,0,2718,162,1254
34446,NEW,0,3203,514,1255
34446,CANCEL,0,0,0,662
34446,NEW,0,5314,210,1256
34446,CANCEL,0,0,0,1158
34446,NEW,0,8794,241,1257
34446,NEW,0,39880,75,1258
34447,NEW,0,125499,14,1259
34447,CANCEL,0,0,0,1231
34448,NEW,1,2478,140,1260
34449,NEW,1,303,81,1261
34449,NEW,1,1095,606,1262
34449,NEW,1,1819,112,1263
34449,NEW,1,3203,993,1264
34449,NEW,1,3875,35,1265
34449,CANCEL,0,0,0,1069
34449,NEW,1,5314,112,1266
34449,CANCEL,0,0,0,597
34449,NEW,0,2718,302,1267
34449,NEW,0,3454,144,1268
34449,NEW,0,3722,197,1269
34449,NEW,0,7808,185,1270
34449,NEW,0,7913,52,1271
34449,NEW,0,8794,235,1272
34449,NEW,0,39885,36,1273
34450,NEW,0,125500,14,1274
34450,CANCEL,0,0,0,603
34451,NEW,0,2478,291,1275
34451,CANCEL,0,0,0,310
34452,NEW,1,1094,102,1276
34452,NEW,1,1819,218,1277
34452,NEW,1,3875,88,1278
34452,NEW,0,304,642,1279
34452,CANCEL,0,0,0,747
34452,NEW,0,2718,171,1280
34452,NEW,0,3204,182,1281
34452,NEW,0,3454,157,1282
34452,NEW,0,3722,99,1283
34452,NEW,0,5314,381,1284
34452,NEW,0,7809,98,1285
34452,NEW,0,7913,94,1286
34452,NEW,0,8794,338,1287
34452,CANCEL,0,0,0,585
34452,NEW,0,39886,75,1288
34453,NEW,0,125501,25,1289
34454,NEW,1,2476,274,1290
34455,NEW,1,3204,365,1291
34455,NEW,1,3454,162,1292
34455,CANCEL,0,0,0,752
34455,NEW,1,3722,49,1293
34455,NEW,1,3875,29,1294
34455,CANCEL,0,0,0,638
34455,NEW,1,7804,68,1295
34455,NEW,1,8793,271,1296
34455,NEW,1,39860,83,1297
34455,NEW,0,304,216,1298
34455,CANCEL,0,0,0,1206
34455,NEW,0,1095,23,1299
34455,NEW,0,1820,28,1300
34455,CANCEL,0,0,0,1240
34455,NEW,0,2718,449,1301
34455,NEW,0,5315,84,1302
34455,NEW,0,7909,43,1303
34456,NEW,1,125501,9,1304
34456,CANCEL,0,0,0,896
34457,NEW,1,2475,325,1305
34458,NEW,1,2718,297,1306
34458,NEW,1,3206,65,1307
34458,NEW,1,3720,206,1308
34458,CANCEL,0,0,0,914
34458,NEW,1,3875,213,1309
34458,CANCEL,0,0,0,1265
34458,NEW,1,5310,63,1310
34458,NEW,1,7909,138,1311
34458,NEW,1,8792,315,1312
34458,NEW,1,39841,96,1313
34458,CANCEL,0,0,0,1146
34458,NEW,0,304,59,1314
34458,CANCEL,0,0,0,971
34458,NEW,0,1095,199,1315
34458,NEW,0,1820,260,1316
34458,NEW,0,3456,144,1317
34458,CANCEL,0,0,0,223
34458,NEW,0,7805,87,1318
34459,NEW,0,125513,12,1319
34460,NEW,1,2475,173,1320
34461,NEW,1,1094,395,1321
34461,NEW,1,3203,194,1322
34461,NEW,1,3454,122,1323
34461,NEW,1,3720,573,1324
34461,CANCEL,0,0,0,1310
34461,NEW,1,7805,49,1325
34461,NEW,1,7906,108,1326
34461,NEW,1,8792,183,1327
34461,NEW,0,304,112,1328
34461,NEW,0,1820,238,1329
34461,NEW,0,2720,385,1330
34461,NEW,0,3876,249,1331
34461,NEW,0,5315,171,1332
34461,CANCEL,0,0,0,1123
34461,NEW,0,39880,79,1333
34461,CANCEL,0,0,0,549
34462,NEW,0,125563,17,1334
34462,CANCEL,0,0,0,545
34463,NEW,0,2476,212,1335
34464,NEW,1,1094,104,1336
34464,NEW,1,2718,325,1337
34464,NEW,1,3203,577,1338
34464,NEW,1,3719,167,1339
34464,NEW,1,7805,42,1340
34464,NEW,1,7906,305,1341
34464,CANCEL,0,0,0,527
34464,NEW,0,304,236,1342
34464,NEW,0,1821,429,1343
34464,NEW,0,3456,197,1344
34464,CANCEL,0,0,0,855
34464,NEW,0,3877,165,1345
34464,NEW,0,5316,447,1346
34464,NEW,0,8792,387,1347
34464,NEW,0,39879,92,1348
34465,NEW,0,125599,15,1349
34466,NEW,0,2476,190,1350
34467,NEW,1,1820,168,1351
34467,NEW,1,2719,93,1352
34467,NEW,1,3877,315,1353
34467,NEW,1,7805,68,1354
34467,NEW,1,8793,153,1355
34467,NEW,0,304,1360,1356
34467,NEW,0,1095,141,1357
34467,CANCEL,0,0,0,1058
34467,NEW,0,3204,947,1358
34467,CANCEL,0,0,0,501
34467,NEW,0,3457,53,1359
34467,NEW,0,3719,132,1360
34467,NEW,0,5317,269,1361
34467,CANCEL,0,0,0,775
34467,NEW,0,7906,142,1362
34467,NEW,0,39851,115,1363
34468,NEW,0,125650,8,1364
34469,NEW,1,2475,357,1365
34470,NEW,1,7804,125,1366
34470,NEW,1,7902,46,1367
34470,CANCEL,0,0,0,904
34470,NEW,0,304,1085,1368
34470,NEW,0,1096,200,1369
34470,NEW,0,1821,294,1370
34470,NEW,0,2721,928,1371
34470,NEW,0,3209,89,1372
34470,CANCEL,0,0,0,1021
34470,NEW,0,3456,90,1373
34470,NEW,0,3719,131,1374
34470,NEW,0,3878,399,1375
34470,NEW,0,5318,276,1376
34470,NEW,0,8794,115,1377
34470,CANCEL,0,0,0,1092
34470,NEW,0,39853,61,1378
34470,CANCEL,0,0,0,221
34471,NEW,0,125700,26,1379
34472,NEW,0,2476,380,1380
34473,NEW,1,1095,44,1381
34473,NEW,1,2721,318,1382
34473,NEW,1,3456,108,1383
34473,CANCEL,0,0,0,441
34473,NEW,1,3877,107,1384
34473,NEW,1,5318,330,1385
34473,NEW,0,304,826,1386
34473,NEW,0,1821,147,1387
34473,NEW,0,3211,247,1388
34473,NEW,0,3719,126,1389
34473,NEW,0,7804,202,1390
34473,NEW,0,7908,236,1391
34473,NEW,0,8795,74,1392
34473,NEW,0,39879,63,1393
34473,CANCEL,0,0,0,518
34474,NEW,1,125640,6,1394
34475,NEW,0,2478,149,1395
34476,NEW,1,2721,299,1396
34476,NEW,1,3456,40,1397
34476,NEW,1,3719,92,1398
34476,NEW,1,3877,149,1399
34476,NEW,1,7803,108,1400
34476,NEW,0,304,213,1401
34476,NEW,0,1096,65,1402
34476,NEW,0,1821,213,1403
34476,NEW,0,3214,241,1404
34476,CANCEL,0,0,0,243
34476,NEW,0,5319,400,1405
34476,NEW,0,7908,54,1406
34476,NEW,0,8795,81,1407
34476,NEW,0,39855,81,1408
34476,CANCEL,0,0,0,834
34477,NEW,0,125699,7,1409
34478,NEW,0,2479,117,1410
34479,NEW,1,1095,85,1411
34479,NEW,1,2720,155,1412
34479,NEW,1,3719,129,1413
34479,NEW,1,3877,62,1414
34479,NEW,1,5318,227,1415
34479,NEW,0,304,600,1416
34479,NEW,0,1821,104,1417
34479,NEW,0,3215,63,1418
34479,NEW,0,3457,113,1419
34479,NEW,0,7803,195,1420
34479,NEW,0,7911,71,1421
34479,NEW,0,8796,103,1422
34479,NEW,0,39879,69,1423
34480,NEW,1,125640,6,1424
34481,NEW,1,2478,58,1425
34482,NEW,1,1095,476,1426
34482,NEW,1,1820,169,1427
34482,NEW,1,3454,792,1428
34482,CANCEL,0,0,0,280
34482,NEW,1,5318,33,1429
34482,CANCEL,0,0,0,1010
34482,NEW,1,8796,173,1430
34482,NEW,1,39838,174,1431
34482,NEW,0,304,105,1432
34482,NEW,0,2721,183,1433
34482,NEW,0,3215,234,1434
34482,NEW,0,3720,138,1435
34482,CANCEL,0,0,0,830
34482,NEW,0,3878,22,1436
34482,NEW,0,7804,105,1437
34482,NEW,0,7916,74,1438
34483,NEW,1,125650,8,1439
34484,NEW,0,2478,62,1440
34485,NEW,1,1095,5,1441
34485,NEW,1,2719,591,1442
34485,NEW,1,3451,1739,1443
34485,NEW,1,3719,113,1444
34485,NEW,1,5316,289,1445
34485,NEW,1,7802,105,1446
34485,NEW,1,39836,132,1447
34485,CANCEL,0,0,0,375
34485,NEW,0,304,102,1448
34485,NEW,0,1821,331,1449
34485,NEW,0,3218,427,1450
34485,NEW,0,3878,91,1451
34485,NEW,0,7913,68,1452
34485,NEW,0,8797,162,1453
34486,NEW,0,125700,10,1454
34487,NEW,0,2478,125,1455
34488,NEW,1,1095,552,1456
34488,CANCEL,0,0,0,548
34488,NEW,1,3719,72,1457
34488,NEW,1,3877,148,1458
34488,NEW,1,7801,351,1459
34488,CANCEL,0,0,0,800
34488,NEW,1,8797,140,1460
34488,NEW,1,39829,167,1461
34488,CANCEL,0,0,0,481
34488,NEW,0,304,60,1462
34488,NEW,0,1821,154,1463
34488,NEW,0,2719,143,1464
34488,NEW,0,3219,1178,1465
34488,NEW,0,3453,73,1466
34488,NEW,0,5317,119,1467
34488,NEW,0,7914,319,1468
34489,NEW,0,125700,13,1469
34489,CANCEL,0,0,0,97
34490,NEW,0,2478,49,1470
34490,CANCEL,0,0,0,1398
34491,NEW,1,1094,125,1471
34491,NEW,1,1820,51,1472
34491,NEW,1,2718,485,1473
34491,NEW,0,304,358,1474
34491,NEW,0,3222,61,1475
34491,CANCEL,0,0,0,1334
34491,NEW,0,3451,418,1476
34491,NEW,0,3720,65,1477
34491,NEW,0,3877,171,1478
34491,NEW,0,5317,83,1479
34491,NEW,0,7801,179,1480
34491,NEW,0,7914,35,1481
34491,NEW,0,8798,258,1482
